الرمز,الكمية,السعر الابتدائي,سعر الهدف,سعر الإيقاف,الوقت,النتيجة,الرصيد المتبقي
SHIBUSDT,107701.0,1.857e-05,1.8579286255834753e-05,1.856814237208262e-05,2024-10-31 02:04:23.415122,خسارة,11.199638850000028
NEIROUSDT,1142.0,0.0017513,0.0017521910380862327,0.0017511171759568833,2024-10-31 02:04:24.156871,خسارة,13.198184530000027
PEPEUSDT,205761.0,9.72e-06,9.724860390681893e-06,9.719027804659054e-06,2024-10-31 02:04:25.955708,ربح,13.200239060000028
NEIROUSDT,1143.0,0.00175033,0.0017512203334438445,0.0017501473827780778,2024-10-31 02:04:28.028833,خسارة,13.200454770000029
SHIBUSDT,107759.0,1.856e-05,1.8569281245770533e-05,1.855814337711473e-05,2024-10-31 02:04:30.261035,ربح,13.201539400000028
PEPEUSDT,205550.0,9.73e-06,9.734865392387604e-06,9.729026803806197e-06,2024-10-31 02:04:37.351118,خسارة,11.199485400000029
PEPEUSDT,205761.0,9.72e-06,9.724860390681893e-06,9.719027804659054e-06,2024-10-31 02:04:41.181909,ربح,11.20153993000003
SHIBUSDT,107701.0,1.857e-05,1.8579286266520145e-05,1.8568142366739927e-05,2024-10-31 02:04:43.026238,ربح,11.20262451000003
NEIROUSDT,1143.0,0.00174998,0.001750870083766753,0.0017497974551166236,2024-10-31 02:04:44.800837,ربح,11.20388035000003
PEPEUSDT,205761.0,9.72e-06,9.724860390681893e-06,9.719027804659054e-06,2024-10-31 02:04:45.529525,ربح,13.205934880000031
DOGEUSDT,12.0,0.16903,0.1692621719333025,0.16893926853334876,2024-10-31 02:04:46.353849,انتهاء المهلة,13.23405488000003
SHIBUSDT,107643.0,1.858e-05,1.858929126720217e-05,1.8578141366398917e-05,2024-10-31 02:04:58.223179,خسارة,11.232985390000032
PEPEUSDT,205761.0,9.72e-06,9.724860390681893e-06,9.719027804659054e-06,2024-10-31 02:04:58.955976,ربح,13.235039920000032
NEIROUSDT,1142.0,0.00175089,0.0017517807403138032,0.0017507072633430984,2024-10-31 02:05:00.298991,ربح,13.235641200000032
SHIBUSDT,107701.0,1.857e-05,1.8579286255834753e-05,1.856814237208262e-05,2024-10-31 02:05:02.400097,ربح,13.236725780000032
PEPEUSDT,205761.0,9.72e-06,9.724860390681893e-06,9.719027804659054e-06,2024-10-31 02:05:06.374451,ربح,11.238780310000033
SHIBUSDT,107759.0,1.856e-05,1.856928125515848e-05,1.8558143372420758e-05,2024-10-31 02:05:08.494452,ربح,11.239864940000032
NEIROUSDT,1142.0,0.00175175,0.0017526412299082486,0.0017515671475458758,2024-10-31 02:05:09.845017,ربح,13.241551120000032
PEPEUSDT,205761.0,9.72e-06,9.724860390681893e-06,9.719027804659054e-06,2024-10-31 02:05:10.823147,ربح,13.243605650000033
SHIBUSDT,107701.0,1.857e-05,1.8579286255834753e-05,1.856814237208262e-05,2024-10-31 02:05:16.575294,ربح,11.244690230000034
NEIROUSDT,1141.0,0.00175258,0.0017534719753097394,0.00175239689934513,2024-10-31 02:05:20.395857,ربح,11.247145230000033
PEPEUSDT,205339.0,9.74e-06,9.744870395293465e-06,9.739025802353268e-06,2024-10-31 02:05:21.689114,خسارة,13.245093700000034
NEIROUSDT,1140.0,0.00175493,0.0017558237243697251,0.0017547463773151374,2024-10-31 02:05:24.851621,ربح,11.246739900000033
SHIBUSDT,107643.0,1.858e-05,1.858929126720217e-05,1.8578141366398917e-05,2024-10-31 02:05:25.581099,ربح,13.247823270000033
PEPEUSDT,205550.0,9.73e-06,9.734865392387604e-06,9.729026803806197e-06,2024-10-31 02:05:27.617628,ربح,13.249880270000034
NEIROUSDT,1139.0,0.00175531,0.0017562040104644923,0.0017551262912677537,2024-10-31 02:05:30.377857,ربح,13.250624890000033
SHIBUSDT,107585.0,1.859e-05,1.8599296279842432e-05,1.8588140360078783e-05,2024-10-31 02:05:31.368481,ربح,13.251705890000032
PEPEUSDT,205550.0,9.73e-06,9.734865392387604e-06,9.729026803806197e-06,2024-10-31 02:05:33.407677,ربح,13.255818390000032
NEIROUSDT,1139.0,0.00175657,0.001757464965257048,0.001756386002871476,2024-10-31 02:05:36.671443,ربح,13.258180390000032
SHIBUSDT,107585.0,1.859e-05,1.8599296279842432e-05,1.8588140360078783e-05,2024-10-31 02:05:38.381953,ربح,13.259261390000031
NEIROUSDT,1139.0,0.00175614,0.0017570346383683965,0.0017559561018158018,2024-10-31 02:05:42.596435,خسارة,11.258787280000032
SHIBUSDT,107585.0,1.859e-05,1.8599296279842432e-05,1.8588140360078783e-05,2024-10-31 02:05:44.062669,ربح,11.259868280000031
NEIROUSDT,1139.0,0.00175598,0.0017568745194961098,0.0017557961372519453,2024-10-31 02:05:46.811587,خسارة,11.259690310000032
DOGEUSDT,12.0,0.16901,0.16924212238926362,0.16891929030536817,2024-10-31 02:05:48.797320,انتهاء المهلة,13.289730310000031
SHIBUSDT,107585.0,1.859e-05,1.8599296279842432e-05,1.8588140360078783e-05,2024-10-31 02:05:52.526654,ربح,11.29081131000003
NEIROUSDT,1139.0,0.00175564,0.0017565342596228854,0.0017554562161885571,2024-10-31 02:05:54.828830,ربح,11.29217099000003
PEPEUSDT,205339.0,9.74e-06,9.744870395293465e-06,9.739025802353268e-06,2024-10-31 02:05:56.400967,ربح,11.29422624000003
SHIBUSDT,107527.0,1.86e-05,1.8609301293722563e-05,1.859813935313872e-05,2024-10-31 02:05:57.408312,ربح,13.29530371000003
SHIBUSDT,107585.0,1.859e-05,1.8599296279842432e-05,1.8588140360078783e-05,2024-10-31 02:06:00.865973,ربح,11.29638471000003
PEPEUSDT,205128.0,9.75e-06,9.754875399380606e-06,9.749024800309697e-06,2024-10-31 02:06:03.230857,ربح,11.29843399000003
SHIBUSDT,107585.0,1.859e-05,1.8599296279842432e-05,1.8588140360078783e-05,2024-10-31 02:06:05.381081,ربح,11.30059084000003
NEIROUSDT,1139.0,0.00175551,0.001756404161391673,0.0017553262458041635,2024-10-31 02:06:08.032139,خسارة,11.29823738000003
PEPEUSDT,204918.0,9.76e-06,9.76488040462048e-06,9.75902379768976e-06,2024-10-31 02:06:08.515145,خسارة,13.29618788000003
SHIBUSDT,107527.0,1.86e-05,1.8609301293722563e-05,1.859813935313872e-05,2024-10-31 02:06:13.861693,ربح,11.29726535000003
PEPEUSDT,204918.0,9.76e-06,9.76488040462048e-06,9.75902379768976e-06,2024-10-31 02:06:16.769595,خسارة,11.29521585000003
NEIROUSDT,1141.0,0.00175245,0.0017533421259472595,0.0017522668045263702,2024-10-31 02:06:18.582485,خسارة,11.29405388000003
SHIBUSDT,107527.0,1.86e-05,1.8609301293722563e-05,1.859813935313872e-05,2024-10-31 02:06:19.497406,ربح,13.29513135000003
PEPEUSDT,205128.0,9.75e-06,9.754875399380606e-06,9.749024800309697e-06,2024-10-31 02:06:20.747925,ربح,13.29718063000003
NEIROUSDT,1142.0,0.00175108,0.001751970878156272,0.0017508972229218639,2024-10-31 02:06:22.908657,خسارة,13.29660565000003
DOGEUSDT,12.0,0.16882,0.169462055009572,0.16849897249521398,2024-10-31 03:38:06.795314,انتهاء المهلة,5.025119999999999
DOGEUSDT,12.0,0.16878,0.1694220896639314,0.16845895516803433,2024-10-31 03:39:11.488979,انتهاء المهلة,5.050599999999999
DOGEUSDT,12.0,0.16876,0.1694021131518159,0.16843894342409205,2024-10-31 03:40:17.563987,خسارة,5.071399999999999
DOGEUSDT,12.0,0.16839,0.16903327314349537,0.16806836342825232,2024-10-31 03:41:22.757053,انتهاء المهلة,5.088599999999999
DOGEUSDT,12.0,0.16808,0.1687251437280076,0.1677574281359962,2024-10-31 03:42:07.585387,خسارة,5.100999999999999
PEPEUSDT,104167.0,9.6e-06,9.628800505375566e-06,9.585599747312217e-06,2024-10-31 03:49:23.698466,خسارة,10.99791986
NEIROUSDT,583.0,0.00171637,0.0017215389350251455,0.0017137855324874274,2024-10-31 03:49:28.704065,خسارة,10.99690202
PEPEUSDT,104275.0,9.59e-06,9.618770514935486e-06,9.571778742532257e-06,2024-10-31 03:50:54.279409,خسارة,11.99791175
NEIROUSDT,586.0,0.00170752,0.0017126636608578878,0.0017042651615710557,2024-10-31 03:51:17.017149,ربح,11.00165943
DOGEUSDT,6.0,0.16825,0.16888895033868367,0.16786322483065816,2024-10-31 03:53:49.120111,انتهاء المهلة,11.01265943
DOGEUSDT,6.0,0.16845,0.1690877740938123,0.16806373295309382,2024-10-31 03:54:53.907224,ربح,11.02737943
BOMEUSDT,115.0,0.008733,0.008759539358285958,0.00871623712085702,2024-10-31 04:02:15.386227,ربح,8.0074
SHIBUSDT,54496.0,1.835e-05,1.8405051705765765e-05,1.8315134147117117e-05,2024-10-31 04:02:50.167822,ربح,9.01067136
DOGEUSDT,6.0,0.16973,0.17036071612479547,0.16934674993760226,2024-10-31 04:04:04.885739,ربح,10.03301136
DOGEUSDT,6.0,0.17043,0.17106947601559727,0.17004208999220136,2024-10-31 04:07:09.221665,انتهاء المهلة,10.05439136
DOGEUSDT,6.0,0.1703,0.17093744405218617,0.16991315797390694,2024-10-31 04:10:25.552180,انتهاء المهلة,10.02246
DOGEUSDT,6.0,0.17027,0.17090700036193027,0.16988339181903486,2024-10-31 04:13:50.187631,انتهاء المهلة,7.02078
SHIBUSDT,54259.0,1.843e-05,1.8485291624945438e-05,1.8394982187527284e-05,2024-10-31 04:13:58.813574,انتهاء المهلة,8.02131596
NEIROUSDT,583.0,0.00171542,0.0017205880558306928,0.0017121498040846537,2024-10-31 04:14:02.786265,انتهاء المهلة,8.02239692
DOGEUSDT,6.0,0.17017,0.17080568985331332,0.16978408707334333,2024-10-31 04:15:20.676255,خسارة,7.04041692
NEIROUSDT,583.0,0.00171582,0.0017209892239797434,0.0017125490600101282,2024-10-31 04:15:56.226971,ربح,7.04383571
SHIBUSDT,54259.0,1.843e-05,1.8485291624945438e-05,1.8394982187527284e-05,2024-10-31 04:17:08.171188,انتهاء المهلة,7.044371669999999
DOGEUSDT,6.0,0.16975,0.17037713172803784,0.1693685341359811,2024-10-31 04:18:08.011297,ربح,7.066711669999999
NEIROUSDT,582.0,0.00171848,0.0017236576331341206,0.0017152037914329398,2024-10-31 04:18:16.634131,خسارة,7.064841669999999
NEIROUSDT,583.0,0.00171608,0.0017212506371256922,0.0017128082494371538,2024-10-31 04:18:45.190731,خسارة,7.062587869999999
SHIBUSDT,54230.0,1.844e-05,1.8495321634363143e-05,1.8404963182818427e-05,2024-10-31 04:20:22.125673,انتهاء المهلة,7.063673669999999
DOGEUSDT,6.0,0.17038,0.17101449162713575,0.16999460218643211,2024-10-31 04:21:13.964202,انتهاء المهلة,8.08649367
NEIROUSDT,584.0,0.00171209,0.0017172490815089406,0.0017088256232455298,2024-10-31 04:21:48.947676,انتهاء المهلة,8.088310629999999
