الرمز,الكمية,السعر الابتدائي,سعر الهدف,سعر الإيقاف,الوقت,النتيجة,الرصيد المتبقي
PEPEUSDT,432900.0,9.24e-06,9.244621918127437e-06,9.23907504093628e-06,2024-10-29 01:53:29.726205,ربح,69.70017051000004
PEPEUSDT,432432.0,9.25e-06,9.254626925525458e-06,9.24907403723727e-06,2024-10-29 01:53:31.772088,ربح,69.71313947000003
PEPEUSDT,432432.0,9.25e-06,9.254626925525458e-06,9.24907403723727e-06,2024-10-29 01:53:45.585321,ربح,69.73043275000003
PEPEUSDT,432900.0,9.24e-06,9.244621918127437e-06,9.23907504093628e-06,2024-10-29 01:53:48.034576,ربح,69.74774475000004
PEPEUSDT,432900.0,9.24e-06,9.244621918127437e-06,9.23907504093628e-06,2024-10-29 01:53:54.978292,ربح,65.76938575000004
PEPEUSDT,432900.0,9.24e-06,9.244621918127437e-06,9.23907504093628e-06,2024-10-29 01:53:56.870735,ربح,65.78669775000004
SHIBUSDT,221607.0,1.805e-05,1.805903079238652e-05,1.804819210380674e-05,2024-10-29 01:54:02.949322,ربح,61.808864800000045
SHIBUSDT,221729.0,1.804e-05,1.804902578335325e-05,1.8038193108323375e-05,2024-10-29 01:54:05.510770,ربح,61.82881157000004
PEPEUSDT,432432.0,9.25e-06,9.254626925525458e-06,9.24907403723727e-06,2024-10-29 01:54:08.313564,ربح,61.846104850000046
NEIROUSDT,2541.0,0.0015739,0.0015747378736580895,0.0015737171481709552,2024-10-29 01:54:10.394830,خسارة,61.84424130000004
NEIROUSDT,2540.0,0.00157452,0.0015753582769371952,0.0015743370395314025,2024-10-29 01:54:12.936055,ربح,61.84911010000004
NEIROUSDT,2539.0,0.00157539,0.001576228844321637,0.0015752068863391817,2024-10-29 01:54:15.823214,ربح,61.856464580000036
NEIROUSDT,2538.0,0.00157591,0.0015767491842776677,0.0015757267943611662,2024-10-29 01:54:17.830218,ربح,61.862824480000036
PEPEUSDT,432900.0,9.24e-06,9.244621918127437e-06,9.23907504093628e-06,2024-10-29 01:54:22.255512,ربح,57.88013648000003
PEPEUSDT,432900.0,9.24e-06,9.244621918127437e-06,9.23907504093628e-06,2024-10-29 01:54:28.754873,ربح,57.901777480000035
SHIBUSDT,221729.0,1.804e-05,1.804902578335325e-05,1.8038193108323375e-05,2024-10-29 01:54:30.720257,ربح,57.926158830000034
BOMEUSDT,465.0,0.008597,0.008602701818697591,0.008595438640651206,2024-10-29 01:54:32.801724,ربح,57.943758830000036
PEPEUSDT,432432.0,9.25e-06,9.254626925525458e-06,9.24907403723727e-06,2024-10-29 01:54:35.568361,ربح,57.965376430000035
NEIROUSDT,2538.0,0.00157608,0.001576919295551449,0.0015758967642242757,2024-10-29 01:54:38.442012,ربح,61.971507910000035
PEPEUSDT,432900.0,9.24e-06,9.244621918127437e-06,9.23907504093628e-06,2024-10-29 01:54:47.161593,ربح,61.99314891000004
PEPEUSDT,432900.0,9.24e-06,9.244621918127437e-06,9.23907504093628e-06,2024-10-29 01:54:51.010609,ربح,62.01911891000004
DOGEUSDT,25.0,0.15806,0.15858927942799364,0.15781906928600317,2024-10-29 01:54:53.506335,انتهاء المهلة,61.96886891000004
PEPEUSDT,432432.0,9.25e-06,9.254626925525458e-06,9.24907403723727e-06,2024-10-29 01:54:53.761125,ربح,65.98616219000004
PEPEUSDT,432432.0,9.25e-06,9.254626925525458e-06,9.24907403723727e-06,2024-10-29 01:54:56.264288,ربح,66.00777979000004
